;CO_CURSO;DS_TURNO_ALUNO;DS_COR_RAÇA_ALUNO;IN_SEXO_ALUNO;NU_ANO_ALUNO_NASC;NU_MES_ALUNO_NASC;NU_DIA_ALUNO_NASC;CO_NACIONALIDADE_ALUNO;IN_DEF_AUDITIVA;IN_DEF_FISICA;IN_DEF_SUPERDOTACAO;DS_ALUNO_SITUACAO;IN_RESERVA_VAGAS;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_FINANC_ESTUDANTIL;IN_APOIO_SOCIAL;CO_TIPO_ESCOLA_ENS_MEDIO;ANO_INGRESSO
261;12317;Matutino;;0;1992;7;18;1;;;;Formado;0;;;;;;0;0;2010
262;12317;Matutino;;0;1991;4;2;1;;;;Formado;0;;;;;;0;0;2012
263;12317;Noturno;;0;1973;4;7;1;;;;Cursando;0;;;;;;0;0;2008
264;12317;Noturno;;0;1981;1;9;1;;;;Formado;0;;;;;;0;0;2011
265;12317;Noturno;;0;1990;7;24;1;;;;Cursando;0;;;;;;0;0;2014
266;12317;Noturno;;0;1992;9;18;1;;;;Cursando;0;;;;;;0;0;2013
267;12317;Matutino;;0;1992;7;8;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2013
268;12317;Noturno;;0;1983;8;14;1;;;;Cursando;0;;;;;;0;0;2012
269;12317;Matutino;;0;1979;6;13;1;;;;Cursando;0;;;;;;0;0;2016
270;12317;Noturno;;0;1991;5;2;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2016
271;12317;Matutino;;0;1978;2;3;1;0.0;0.0;0.0;Matrícula trancada;0;;;;;;0;0;2015
272;12317;Noturno;;0;1968;2;27;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2015
273;12317;Matutino;;1;1992;2;26;1;;;;Cursando;0;;;;;;0;0;2012
274;12317;Noturno;;1;1993;6;16;1;;;;Cursando;0;;;;;;0;0;2013
275;12317;Noturno;;0;1994;2;14;1;;;;Cursando;0;;;;;;0;0;2012
276;12317;Matutino;;1;1992;2;24;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2013
277;12317;Noturno;;1;1992;6;17;1;;;;Cursando;0;;;;;;0;0;2013
278;12317;Noturno;;0;1984;2;7;1;;;;Desvinculado do curso;0;;;;;;0;0;2016
279;12317;Noturno;;1;1992;6;11;1;;;;Formado;0;;;;;;0;0;2011
280;12317;Noturno;;0;1970;8;25;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
281;12317;Matutino;;0;1990;12;7;1;;;;Cursando;0;;;;;;0;0;2012
282;12317;Noturno;;1;1993;2;1;1;;;;Cursando;0;;;;;;0;0;2012
283;12317;Noturno;;0;1992;10;13;1;;;;Cursando;0;;;;;;0;0;2014
284;12317;Noturno;;0;1991;5;10;3;;;;Cursando;0;;;;;;0;0;2012
285;12317;Matutino;;0;1993;9;13;1;;;;Transferido para outro curso da mesma IES;0;;;;;;0;0;2015
286;12317;Noturno;;1;1993;1;25;1;;;;Cursando;0;;;;;;0;0;2012
287;12317;Matutino;;0;1993;11;12;1;;;;Cursando;0;;;;;;0;0;2012
288;12317;Matutino;;1;1992;7;24;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
289;12317;Noturno;;0;1960;6;9;1;;;;Matrícula trancada;1;0.0;0.0;1.0;0.0;;0;1;2014
290;12317;Matutino;;0;1990;10;24;1;;;;Cursando;0;;;;;;0;0;2013
291;12317;Matutino;;1;1992;6;27;1;;;;Cursando;0;;;;;;0;0;2016
292;12317;Noturno;;0;1993;1;30;1;;;;Cursando;0;;;;;;0;0;2013
293;12317;Matutino;;0;1989;8;28;1;;;;Cursando;0;;;;;;0;0;2013
294;12317;Matutino;;0;1991;8;23;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
295;12317;Noturno;;0;1985;9;2;1;;;;Formado;0;;;;;;0;0;2014
296;12317;Noturno;;0;1984;11;13;1;;;;Formado;0;;;;;;0;0;2013
297;12317;Noturno;;0;1992;9;5;1;;;;Cursando;0;;;;;;0;0;2014
298;12317;Noturno;;0;1984;2;3;1;;;;Matrícula trancada;0;;;;;;0;0;2012
299;12317;Noturno;;0;1992;3;17;1;;;;Cursando;0;;;;;;0;0;2012
300;12317;Noturno;;0;1971;3;20;1;;;;Cursando;0;;;;;;0;0;2012
301;12317;Noturno;;1;1993;6;18;1;;;;Formado;0;;;;;;0;0;2012
302;12317;Noturno;;1;1992;5;27;1;;;;Formado;0;;;;;;0;0;2012
303;12317;Matutino;;0;1994;3;2;1;;;;Cursando;0;;;;;;0;0;2013
304;12317;Matutino;;0;1991;12;9;1;;;;Cursando;0;;;;;;0;0;2014
305;12317;Noturno;;0;1993;3;26;1;;;;Cursando;0;;;;;;0;0;2016
306;12317;Matutino;;0;1992;11;27;1;;;;Cursando;0;;;;;;0;0;2016
307;12317;Noturno;;0;1992;2;27;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2013
308;12317;Noturno;;0;1993;6;4;1;;;;Formado;0;;;;;;0;0;2012
309;12317;Noturno;;1;1993;5;17;1;;;;Cursando;0;;;;;;0;0;2013
310;12317;Noturno;;1;1991;8;21;1;;;;Cursando;0;;;;;;0;0;2012
311;12317;Matutino;;1;1994;3;12;1;;;;Formado;0;;;;;;0;0;2011
312;12317;Matutino;;1;1991;11;19;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
313;12317;Noturno;;1;1991;8;12;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
314;12317;Noturno;;1;1992;11;22;1;;;;Cursando;0;;;;;;0;0;2014
315;12317;Noturno;;0;1992;3;20;1;;;;Cursando;0;;;;;;0;0;2013
316;12317;Matutino;;1;1992;4;7;1;;;;Cursando;0;;;;;;0;0;2014
317;12317;Noturno;;0;1994;4;27;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2015
318;12317;Matutino;;0;1993;11;5;1;;;;Cursando;0;;;;;;0;0;2012
319;12317;Noturno;;1;1978;2;26;1;;;;Cursando;0;;;;;;0;0;2012
320;12317;Matutino;;1;1992;2;13;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2016
321;12317;Matutino;;0;1992;2;7;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2015
322;12317;Matutino;;0;1993;11;29;1;;;;Cursando;0;;;;;;0;0;2014
323;12317;Noturno;;1;1988;12;16;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2013
324;12317;Noturno;;0;1976;11;26;1;;;;Cursando;0;;;;;;0;0;2013
325;12317;Noturno;;0;1993;5;13;1;;;;Formado;0;;;;;;0;0;2011
326;12317;Noturno;;1;1979;1;11;1;;;;Formado;0;;;;;;0;0;2011
327;12317;Noturno;;0;1990;1;20;1;;;;Formado;0;;;;;;0;0;2011
328;12317;Noturno;;1;1991;7;14;1;;;;Formado;0;;;;;;0;0;2011
329;12317;Noturno;;0;1992;9;11;1;;;;Formado;0;;;;;;0;0;2011
330;12317;Noturno;;0;1992;4;25;1;0.0;0.0;0.0;Formado;0;;;;;;0;0;2011
331;12317;Noturno;;1;1992;3;26;1;;;;Formado;0;;;;;;0;0;2011
332;12317;Noturno;;1;1994;1;27;1;;;;Formado;0;;;;;;0;0;2011
333;12317;Noturno;;0;1992;7;23;1;;;;Formado;0;;;;;;0;0;2011
334;12317;Noturno;;0;1993;2;26;1;;;;Formado;0;;;;;;0;0;2011
335;12317;Noturno;;1;1969;10;15;1;;;;Formado;0;;;;;;0;0;2011
336;12317;Noturno;;0;1987;3;31;1;;;;Formado;0;;;;;;0;0;2011
337;12317;Noturno;;0;1992;9;14;1;;;;Cursando;0;;;;;;0;0;2011
338;12317;Noturno;;0;1989;2;25;1;;;;Cursando;0;;;;;;0;0;2011
339;12317;Noturno;;0;1993;1;25;1;;;;Formado;0;;;;;;0;0;2011
340;12317;Noturno;;0;1993;1;22;1;;;;Cursando;0;;;;;;0;0;2011
341;12317;Noturno;;0;1983;8;15;1;;;;Cursando;0;;;;;;0;0;2011
342;12317;Noturno;;0;1989;10;16;1;;;;Formado;0;;;;;;0;0;2011
343;12317;Noturno;;0;1980;7;11;1;;;;Formado;0;;;;;;0;0;2011
344;12317;Noturno;;0;1993;2;16;1;;;;Formado;0;;;;;;0;0;2011
345;12317;Noturno;;0;1993;5;17;1;;;;Formado;0;;;;;;0;0;2011
346;12317;Noturno;;1;1992;8;24;1;;;;Formado;0;;;;;;0;0;2011
347;12317;Matutino;;1;1993;3;18;1;;;;Formado;0;;;;;;0;0;2011
348;12317;Noturno;;1;1990;12;13;1;;;;Formado;0;;;;;;0;0;2011
349;12317;Noturno;;0;1991;10;4;1;;;;Formado;0;;;;;;0;0;2011
350;12317;Noturno;;1;1992;4;1;1;;;;Formado;0;;;;;;0;0;2011
351;12317;Noturno;;0;1986;8;1;1;;;;Formado;0;;;;;;0;0;2011
352;12317;Noturno;;1;1967;10;16;1;;;;Cursando;0;;;;;;0;0;2011
353;12317;Noturno;;1;1989;6;3;1;;;;Cursando;0;;;;;;0;0;2011
354;12317;Noturno;;1;1990;12;12;1;;;;Formado;0;;;;;;0;0;2011
355;12317;Noturno;;1;1994;5;27;1;;;;Formado;0;;;;;;0;0;2011
356;12317;Noturno;;0;1974;10;26;1;;;;Formado;0;;;;;;0;0;2011
357;12317;Noturno;;1;1992;2;24;1;;;;Formado;0;;;;;;0;0;2011
358;12317;Noturno;;1;1991;11;6;1;;;;Formado;0;;;;;;0;0;2011
359;12317;Noturno;;1;1991;6;29;1;;;;Formado;0;;;;;;0;0;2011
360;12317;Noturno;;1;1992;9;17;1;;;;Formado;0;;;;;;0;0;2011
361;12317;Noturno;;0;1992;2;19;1;;;;Formado;0;;;;;;0;0;2011
362;12317;Noturno;;1;1991;3;28;1;;;;Formado;0;;;;;;0;0;2011
363;12317;Noturno;;0;1991;12;27;1;;;;Formado;0;;;;;;0;0;2011
364;12317;Noturno;;1;1992;9;22;1;;;;Formado;0;;;;;;0;0;2011
365;12317;Matutino;;0;1993;2;10;1;;;;Formado;0;;;;;;0;0;2011
366;12317;Matutino;;1;1991;10;22;1;;;;Formado;0;;;;;;0;0;2011
367;12317;Matutino;;0;1992;12;1;1;;;;Formado;0;;;;;;0;0;2011
368;12317;Matutino;;1;1993;1;8;1;;;;Formado;0;;;;;;0;0;2011
369;12317;Matutino;;1;1978;7;1;1;;;;Cursando;0;;;;;;0;0;2011
370;12317;Matutino;;0;1993;3;19;1;;;;Cursando;0;;;;;;0;0;2011
371;12317;Matutino;;0;1992;11;6;1;;;;Formado;0;;;;;;0;0;2011
372;12317;Matutino;;1;1992;4;2;1;;;;Formado;0;;;;;;0;0;2011
373;12317;Matutino;;0;1993;9;1;1;;;;Formado;0;;;;;;0;0;2011
374;12317;Matutino;;0;1991;4;24;1;;;;Formado;0;;;;;;0;0;2011
375;12317;Matutino;;0;1993;8;7;1;;;;Formado;0;;;;;;0;0;2011
376;12317;Matutino;;1;1993;3;3;1;;;;Formado;0;;;;;;0;0;2011
377;12317;Matutino;;1;1992;10;4;1;;;;Formado;0;;;;;;0;0;2011
378;12317;Matutino;;1;1991;12;14;1;;;;Formado;0;;;;;;0;0;2011
379;12317;Matutino;;1;1992;12;4;1;;;;Formado;0;;;;;;0;0;2011
380;12317;Matutino;;0;1993;6;25;1;;;;Formado;0;;;;;;0;0;2011
381;12317;Matutino;;0;1993;1;1;1;;;;Formado;0;;;;;;0;0;2011
382;12317;Matutino;;0;1989;2;17;1;;;;Formado;0;;;;;;0;0;2011
383;12317;Matutino;;1;1992;7;30;1;;;;Formado;0;;;;;;0;0;2011
384;12317;Matutino;;1;1993;5;13;1;;;;Formado;0;;;;;;0;0;2011
385;12317;Matutino;;1;1993;3;25;1;;;;Cursando;0;;;;;;0;0;2011
386;12317;Matutino;;0;1992;7;25;1;;;;Formado;0;;;;;;0;0;2011
387;12317;Matutino;;1;1990;10;6;1;;;;Formado;0;;;;;;0;0;2011
388;12317;Matutino;;1;1993;1;15;1;;;;Formado;0;;;;;;0;0;2011
389;12317;Matutino;;1;1992;7;15;1;;;;Formado;0;;;;;;0;0;2011
390;12317;Matutino;;1;1992;2;21;1;;;;Formado;0;;;;;;0;0;2011
391;12317;Matutino;;1;1991;5;20;1;;;;Formado;0;;;;;;0;0;2011
392;12317;Matutino;;1;1992;6;3;1;;;;Formado;0;;;;;;0;0;2011
393;12317;Matutino;;0;1992;3;28;1;;;;Formado;0;;;;;;0;0;2011
394;12317;Matutino;;0;1992;11;17;1;;;;Formado;0;;;;;;0;0;2011
395;12317;Matutino;;1;1993;4;19;1;;;;Formado;0;;;;;;0;0;2011
396;12317;Matutino;;0;1994;9;29;1;;;;Formado;0;;;;;;0;0;2011
397;12317;Matutino;;0;1993;1;1;1;;;;Cursando;0;;;;;;0;0;2011
398;12317;Matutino;;1;1992;4;8;1;;;;Formado;0;;;;;;0;0;2011
399;12317;Matutino;;0;1992;1;10;1;;;;Formado;0;;;;;;0;0;2011
400;12317;Noturno;;0;1988;6;7;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
401;12317;Matutino;;0;1992;1;23;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
402;12317;Matutino;;1;1993;3;27;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2016
403;12317;Matutino;;1;1993;7;15;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
404;12317;Noturno;;1;1968;3;24;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2015
405;12317;Noturno;;1;1987;1;24;1;;;;Cursando;0;;;;;;0;0;2015
406;12317;Noturno;;0;1993;2;9;1;;;;Formado;0;;;;;;0;0;2012
407;12317;Matutino;;1;1992;10;17;1;;;;Cursando;0;;;;;;0;0;2014
408;12317;Noturno;;1;1992;3;22;1;;;;Formado;0;;;;;;0;0;2012
409;12317;Noturno;;1;1992;2;11;1;;;;Formado;0;;;;;;0;0;2012
410;12317;Noturno;;0;1982;9;15;1;;;;Cursando;0;;;;;;0;0;2014
411;12317;Matutino;;0;1994;4;25;1;;;;Cursando;0;;;;;;0;0;2016
412;12317;Noturno;;0;1990;3;20;1;;;;Matrícula trancada;1;1.0;0.0;1.0;0.0;;0;1;2016
413;12317;Matutino;;0;1971;9;9;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2015
414;12317;Matutino;;0;1995;3;6;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2015
415;12317;Matutino;;0;1992;10;5;1;;;;Cursando;0;;;;;;0;0;2014
416;12317;Noturno;;1;1994;6;28;1;;;;Cursando;0;;;;;;0;0;2013
417;12317;Matutino;;0;1994;1;18;1;;;;Cursando;0;;;;;;0;0;2015
418;12317;Noturno;;1;1992;11;24;1;;;;Cursando;0;;;;;;0;0;2012
419;12317;Noturno;;0;1995;4;7;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2013
420;12317;Noturno;;1;1992;12;18;1;;;;Cursando;0;;;;;;0;0;2012
421;12317;Noturno;;1;1994;6;27;1;;;;Cursando;0;;;;;;0;0;2014
422;12317;Noturno;;0;1989;2;9;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2013
423;12317;Noturno;;1;1982;8;24;1;;;;Cursando;0;;;;;;0;0;2013
424;12317;Noturno;;0;1992;12;1;1;;;;Cursando;0;;;;;;0;0;2012
425;12317;Matutino;;0;1993;11;9;1;;;;Cursando;0;;;;;;0;0;2013
426;12317;Matutino;;1;1994;11;4;1;;;;Cursando;0;;;;;;0;0;2013
427;12317;Noturno;;0;1994;7;11;1;;;;Cursando;0;;;;;;0;0;2013
428;12317;Matutino;;0;1992;3;12;1;;;;Cursando;0;;;;;;0;0;2014
429;12317;Matutino;;1;1992;4;25;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2013
430;12317;Matutino;;1;1993;5;25;1;;;;Cursando;0;;;;;;0;0;2016
431;12317;Noturno;;1;1991;12;29;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2015
432;12317;Noturno;;0;1993;5;27;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2015
433;12317;Noturno;;1;1993;3;19;1;;;;Cursando;0;;;;;;0;0;2013
434;12317;Noturno;;0;1994;4;14;1;;;;Cursando;0;;;;;;0;0;2014
435;12317;Noturno;;1;1991;10;31;1;;;;Cursando;0;;;;;;0;0;2012
436;12317;Matutino;;1;1994;7;21;1;;;;Formado;0;;;;;;0;0;2014
437;12317;Noturno;;1;1992;7;3;1;;;;Cursando;0;;;;;;0;0;2014
438;12317;Noturno;;0;1994;1;30;1;;;;Cursando;0;;;;;;0;0;2015
439;12317;Matutino;;0;1978;11;16;1;;;;Matrícula trancada;0;;;;;;0;0;2014
440;12317;Matutino;;1;1993;8;6;1;;;;Cursando;0;;;;;;0;0;2013
441;12317;Matutino;;0;1994;1;26;1;;;;Formado;0;;;;;;0;0;2012
442;12317;Matutino;;1;1993;9;19;1;;;;Formado;0;;;;;;0;0;2012
443;12317;Matutino;;0;1994;2;25;1;;;;Cursando;0;;;;;;0;0;2012
444;12317;Matutino;;0;1993;6;4;1;;;;Cursando;0;;;;;;0;0;2013
445;12317;Matutino;;1;1994;5;19;1;;;;Cursando;0;;;;;;0;0;2014
446;12317;Noturno;;1;1993;4;21;1;;;;Cursando;0;;;;;;0;0;2013
447;12317;Noturno;;0;1993;12;6;1;;;;Cursando;0;;;;;;0;0;2012
448;12317;Matutino;;1;1983;4;3;1;;;;Cursando;0;;;;;;0;0;2015
449;12317;Noturno;;1;1992;10;16;1;;;;Formado;0;;;;;;0;0;2012
450;12317;Matutino;;1;1994;5;9;1;;;;Cursando;0;;;;;;0;0;2016
451;12317;Matutino;;0;1984;1;7;1;;;;Cursando;0;;;;;;0;0;2016
452;12317;Matutino;;1;1994;4;17;1;;;;Cursando;0;;;;;;0;0;2012
453;12317;Matutino;;1;1994;2;18;1;;;;Cursando;0;;;;;;0;0;2012
454;12317;Matutino;;1;1994;6;5;1;;;;Formado;0;;;;;;0;0;2012
455;12317;Matutino;;1;1994;4;28;1;;;;Formado;0;;;;;;0;0;2012
456;12317;Matutino;;1;1994;6;24;1;;;;Cursando;0;;;;;;0;0;2012
457;12317;Matutino;;1;1994;7;18;1;;;;Formado;0;;;;;;0;0;2012
458;12317;Matutino;;1;1993;6;11;1;;;;Cursando;0;;;;;;0;0;2012
459;12317;Matutino;;1;1993;1;19;1;;;;Formado;0;;;;;;0;0;2012
460;12317;Matutino;;0;1991;1;16;3;;;;Cursando;0;;;;;;1;0;2012
461;12317;Matutino;;1;1993;8;30;1;;;;Cursando;0;;;;;;0;0;2012
462;12317;Matutino;;1;1994;6;6;1;;;;Formado;0;;;;;;0;0;2012
463;12317;Matutino;;1;1994;4;17;1;;;;Matrícula trancada;0;;;;;;0;0;2012
464;12317;Matutino;;1;1992;11;25;1;;;;Cursando;0;;;;;;0;0;2012
465;12317;Matutino;;1;1993;12;14;1;;;;Cursando;0;;;;;;0;0;2012
466;12317;Matutino;;1;1993;12;13;1;;;;Formado;0;;;;;;0;0;2012
467;12317;Matutino;;1;1993;7;19;1;;;;Formado;0;;;;;;0;0;2012
468;12317;Matutino;;0;1993;8;17;1;;;;Cursando;0;;;;;;0;0;2012
469;12317;Matutino;;1;1995;3;8;1;;;;Formado;0;;;;;;0;0;2012
470;12317;Matutino;;1;1995;10;26;1;;;;Cursando;0;;;;;;0;0;2012
471;12317;Matutino;;0;1993;6;24;1;;;;Formado;0;;;;;;0;0;2012
472;12317;Matutino;;1;1994;8;11;1;;;;Cursando;0;;;;;;0;0;2012
473;12317;Matutino;;1;1994;7;9;1;;;;Cursando;0;;;;;;0;0;2012
474;12317;Matutino;;1;1994;9;2;1;;;;Cursando;0;;;;;;0;0;2012
475;12317;Matutino;;1;1993;5;3;1;;;;Cursando;0;;;;;;0;0;2012
476;12317;Matutino;;1;1993;10;2;1;;;;Cursando;0;;;;;;0;0;2012
477;12317;Matutino;;0;1994;2;17;1;;;;Cursando;0;;;;;;0;0;2012
478;12317;Matutino;;0;1994;7;18;1;;;;Formado;0;;;;;;0;0;2012
479;12317;Matutino;;1;1993;10;22;1;;;;Formado;0;;;;;;0;0;2012
480;12317;Matutino;;0;1993;7;22;1;;;;Cursando;0;;;;;;0;0;2012
481;12317;Matutino;;0;1993;10;27;1;;;;Formado;0;;;;;;0;0;2012
482;12317;Matutino;;1;1994;4;8;1;;;;Formado;0;;;;;;0;0;2012
483;12317;Matutino;;1;1995;4;19;1;;;;Cursando;0;;;;;;0;0;2012
484;12317;Matutino;;0;1994;9;15;1;;;;Cursando;0;;;;;;0;0;2012
485;12317;Matutino;;1;1993;10;16;1;;;;Formado;0;;;;;;0;0;2012
486;12317;Matutino;;1;1994;6;13;1;;;;Cursando;0;;;;;;0;0;2012
487;12317;Matutino;;0;1992;2;24;1;;;;Cursando;0;;;;;;1;0;2012
488;12317;Matutino;;1;1991;12;20;1;;;;Formado;0;;;;;;0;0;2012
489;12317;Matutino;;1;1994;7;4;1;;;;Formado;0;;;;;;0;0;2012
490;12317;Matutino;;1;1993;12;23;1;;;;Formado;0;;;;;;0;0;2012
491;12317;Matutino;;1;1992;6;10;1;;;;Formado;0;;;;;;0;0;2012
492;12317;Matutino;;1;1994;6;1;1;;;;Cursando;0;;;;;;0;0;2012
493;12317;Matutino;;1;1994;4;24;1;;;;Formado;0;;;;;;0;0;2012
494;12317;Matutino;;0;1995;5;1;1;;;;Formado;0;;;;;;0;0;2012
495;12317;Matutino;;1;1995;3;5;1;;;;Formado;0;;;;;;0;0;2012
496;12317;Matutino;;1;1994;7;12;1;;;;Cursando;0;;;;;;0;0;2012
497;12317;Matutino;;0;1993;1;25;1;;;;Formado;0;;;;;;0;0;2012
498;12317;Matutino;;0;1995;5;28;1;;;;Cursando;0;;;;;;0;0;2012
499;12317;Matutino;;0;1994;9;12;1;;;;Formado;0;;;;;;0;0;2012
500;12317;Noturno;;0;1994;6;12;1;;;;Cursando;0;;;;;;0;0;2012
501;12317;Matutino;;0;1994;7;20;1;;;;Cursando;0;;;;;;0;0;2012
502;12317;Matutino;;0;1994;8;4;1;;;;Cursando;0;;;;;;0;0;2012
503;12317;Matutino;;0;1994;2;16;1;;;;Formado;0;;;;;;0;0;2012
504;12317;Matutino;;1;1994;4;5;1;;;;Cursando;0;;;;;;0;0;2012
505;12317;Matutino;;0;1970;11;29;1;;;;Cursando;0;;;;;;0;0;2012
506;12317;Matutino;;1;1979;11;29;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
507;12317;Matutino;;1;1994;11;28;1;;;;Cursando;0;;;;;;0;0;2012
508;12317;Matutino;;1;1994;1;20;1;;;;Cursando;0;;;;;;0;0;2012
509;12317;Matutino;;1;1994;3;3;1;;;;Cursando;0;;;;;;0;0;2012
510;12317;Matutino;;1;1994;12;12;1;;;;Cursando;0;;;;;;0;0;2012
511;12317;Matutino;;1;1994;5;4;1;;;;Formado;0;;;;;;0;0;2012
512;12317;Matutino;;0;1994;2;23;1;;;;Formado;0;;;;;;0;0;2012
513;12317;Matutino;;1;1993;1;10;1;;;;Cursando;0;;;;;;0;0;2012
514;12317;Matutino;;0;1993;9;20;1;;;;Formado;0;;;;;;0;0;2012
515;12317;Matutino;;0;1993;2;13;1;;;;Formado;0;;;;;;1;0;2012
516;12317;Matutino;;1;1993;12;24;1;;;;Cursando;0;;;;;;0;0;2012
517;12317;Matutino;;1;1992;1;10;1;;;;Formado;0;;;;;;0;0;2012
518;12317;Matutino;;1;1991;12;1;1;;;;Formado;0;;;;;;0;0;2012
519;12317;Matutino;;0;1994;9;25;1;;;;Formado;0;;;;;;0;0;2012
520;12317;Matutino;;0;1994;3;29;1;;;;Formado;0;;;;;;0;0;2012
521;12317;Matutino;;1;1993;8;20;1;;;;Formado;0;;;;;;0;0;2012
522;12317;Matutino;;1;1992;8;27;1;;;;Cursando;0;;;;;;0;0;2012
523;12317;Matutino;;1;1994;6;10;1;;;;Cursando;0;;;;;;0;0;2012
524;12317;Matutino;;0;1994;7;25;1;;;;Formado;0;;;;;;0;0;2012
525;12317;Matutino;;0;1991;8;3;1;;;;Cursando;0;;;;;;0;0;2012
526;12317;Matutino;;0;1991;11;7;1;;;;Cursando;0;;;;;;0;0;2012
527;12317;Matutino;;0;1994;4;23;1;;;;Cursando;0;;;;;;0;0;2012
528;12317;Matutino;;1;1968;7;10;1;;;;Cursando;0;;;;;;0;0;2012
529;12317;Matutino;;0;1993;4;24;1;;;;Cursando;0;;;;;;0;0;2012
530;12317;Matutino;;0;1972;3;25;1;0.0;0.0;0.0;Cursando;0;;;;;;0;0;2012
531;12317;Matutino;;0;1994;1;21;1;;;;Formado;0;;;;;;0;0;2012
532;12317;Matutino;;1;1994;10;9;1;;;;Formado;0;;;;;;0;0;2012
533;12317;Matutino;;1;1993;7;7;1;;;;Formado;0;;;;;;0;0;2012
534;12317;Matutino;;0;1994;11;10;1;;;;Cursando;0;;;;;;0;0;2012
535;12317;Matutino;;0;1994;10;17;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2015
536;12317;Matutino;;1;1995;3;24;1;;;;Cursando;0;;;;;;0;0;2013
537;12317;Noturno;;1;1993;8;27;1;;;;Cursando;0;;;;;;0;0;2013
538;12317;Noturno;;0;1978;5;23;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
539;12317;Noturno;;0;1993;6;22;1;;;;Cursando;0;;;;;;0;0;2013
540;12317;Matutino;;0;1993;9;3;1;;;;Cursando;0;;;;;;0;0;2013
541;12317;Noturno;;1;1994;12;18;1;;;;Cursando;0;;;;;;0;0;2014
542;12317;Matutino;;0;1994;3;7;1;;;;Cursando;0;;;;;;0;0;2013
543;12317;Matutino;;1;1994;2;23;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2015
544;12317;Noturno;;0;1990;9;25;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
545;12317;Noturno;;0;1993;5;22;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2015
546;12317;Noturno;;1;1994;4;26;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
547;12317;Noturno;;0;1993;4;15;1;;;;Formado;0;;;;;;0;0;2012
548;12317;Noturno;;0;1991;10;29;1;;;;Cursando;0;;;;;;0;0;2012
549;12317;Noturno;;1;1991;11;25;1;;;;Cursando;0;;;;;;0;0;2012
550;12317;Noturno;;1;1993;10;15;1;;;;Formado;0;;;;;;0;0;2012
551;12317;Noturno;;1;1993;7;20;1;;;;Cursando;0;;;;;;0;0;2012
552;12317;Noturno;;1;1994;8;10;1;;;;Formado;0;;;;;;0;0;2012
553;12317;Noturno;;1;1993;10;1;1;;;;Matrícula trancada;0;;;;;;0;0;2012
554;12317;Noturno;;1;1993;3;4;1;;;;Formado;0;;;;;;0;0;2012
555;12317;Noturno;;1;1992;8;5;1;;;;Cursando;0;;;;;;0;0;2012
556;12317;Noturno;;1;1994;6;16;1;;;;Cursando;0;;;;;;0;0;2012
557;12317;Noturno;;1;1992;2;14;1;;;;Cursando;0;;;;;;0;0;2012
558;12317;Noturno;;0;1994;2;20;1;;;;Formado;0;;;;;;0;0;2012
559;12317;Noturno;;1;1993;6;16;1;;;;Formado;0;;;;;;0;0;2012
560;12317;Noturno;;1;1993;10;8;1;;;;Formado;0;;;;;;0;0;2012
561;12317;Noturno;;1;1994;3;20;1;;;;Cursando;0;;;;;;0;0;2012
562;12317;Noturno;;0;1977;6;20;1;;;;Cursando;0;;;;;;0;0;2012
